"racename","driver","anycarproblem","confidentcarproblem"
"2017canada","eocon",0,1
"2017azerbaijan","lhamilton",0,1
"2017azerbaijan","dricciardo",0,0
"2017azerbaijan","dkvyat",0,1
"2017azerbaijan","kmagnussen",0,0
"2017azerbaijan","nhulkenberg",0,0
"2017azerbaijan","pwehrlein",0,1
"2017azerbaijan","csainz",0,1
"2017azerbaijan","rgrosjean",0,1
"2017azerbaijan","mericsson",1,1
"2017azerbaijan","svandoorne",0,1
"2017azerbaijan","falonso",0,1
"2017azerbaijan","vbottas",0,1
"2017azerbaijan","jpalmer",1,1
"2017azerbaijan","kraikkonen",1,1
"2017azerbaijan","svettel",0,0
"2017azerbaijan","mverstappen",0,0
"2017azerbaijan","sperez",1,1
"2017azerbaijan","eocon",0,1
"2017azerbaijan","lstroll",0,0
"2017azerbaijan","fmassa",0,0
"2017austria","vbottas",0,0
"2017austria","csainz",1,1
"2017austria","nhulkenberg",0,1
"2017austria","falonso",0,0
"2017austria","svandoorne",0,1
"2017austria","dkvyat",0,1
"2017austria","kmagnussen",0,0
"2017austria","jpalmer",0,0
"2017austria","fmassa",0,0
"2017austria","lstroll",0,0
"2017austria","mericsson",0,1
"2017austria","svettel",0,0
"2017austria","pwehrlein",0,0
"2017austria","kraikkonen",0,0
"2017austria","dricciardo",0,0
"2017austria","mverstappen",0,0
"2017austria","rgrosjean",0,0
"2017austria","sperez",0,1
"2017austria","lhamilton",0,1
"2017austria","eocon",0,0
"2017austria","ssirotkin",0,0
"2017austria","acelis",0,0
"2017greatbritain","lhamilton",0,1
"2017greatbritain","rgrosjean",0,1
"2017greatbritain","jpalmer",0,0
"2017greatbritain","dkvyat",1,1
"2017greatbritain","csainz",0,0
"2017greatbritain","fmassa",0,0
"2017greatbritain","lstroll",1,1
"2017greatbritain","kmagnussen",0,1
"2017greatbritain","pwehrlein",0,1
"2017greatbritain","mericsson",0,1
"2017greatbritain","dricciardo",0,1
"2017greatbritain","kraikkonen",1,1
"2017greatbritain","falonso",0,0
"2017greatbritain","svettel",1,1
"2017greatbritain","mverstappen",0,1
"2017greatbritain","nhulkenberg",0,0
"2017greatbritain","sperez",0,0
"2017greatbritain","eocon",0,0
"2017greatbritain","svandoorne",0,0
"2017greatbritain","vbottas",0,1
"2017greatbritain","agiovinazzi",0,0
"2017hungary","svettel",0,0
"2017hungary","jpalmer",0,1
"2017hungary","eocon",0,1
"2017hungary","nhulkenberg",0,1
"2017hungary","sperez",0,1
"2017hungary","rgrosjean",1,1
"2017hungary","kmagnussen",0,1
"2017hungary","dkvyat",0,1
"2017hungary","lstroll",0,0
"2017hungary","pwehrlein",0,1
"2017hungary","pdiresta",0,0
"2017hungary","kraikkonen",0,0
"2017hungary","mericsson",0,1
"2017hungary","vbottas",0,0
"2017hungary","lhamilton",0,0
"2017hungary","mverstappen",0,0
"2017hungary","dricciardo",0,0
"2017hungary","falonso",0,1
"2017hungary","svandoorne",0,1
"2017hungary","csainz",0,1
"2017hungary","fmassa",0,0
"2017hungary","acelis",0,0
"2017hungary","agiovinazzi",0,0
"2017belgium","lhamilton",0,0
"2017belgium","falonso",0,0
"2017belgium","rgrosjean",0,0
"2017belgium","kmagnussen",0,0
"2017belgium","csainz",0,1
"2017belgium","jpalmer",0,1
"2017belgium","lstroll",0,0
"2017belgium","fmassa",0,1
"2017belgium","mericsson",0,1
"2017belgium","pwehrlein",1,1
"2017belgium","dkvyat",0,1
"2017belgium","svettel",0,0
"2017belgium","svandoorne",0,1
"2017belgium","vbottas",0,0
"2017belgium","kraikkonen",0,0
"2017belgium","mverstappen",0,0
"2017belgium","dricciardo",0,0
"2017belgium","nhulkenberg",0,1
"2017belgium","sperez",1,1
"2017belgium","eocon",0,0
"2017italy","lhamilton",0,0
"2017italy","sperez",0,0
"2017italy","mericsson",1,1
"2017italy","pwehrlein",0,0
"2017italy","mverstappen",0,1
"2017italy","nhulkenberg",0,1
"2017italy","csainz",0,1
"2017italy","dricciardo",0,1
"2017italy","jpalmer",0,1
"2017italy","svandoorne",0,0
"2017italy","falonso",1,1
"2017italy","lstroll",0,0
"2017italy","rgrosjean",0,1
"2017italy","eocon",0,0
"2017italy","vbottas",0,0
"2017italy","kraikkonen",0,1
"2017italy","svettel",0,0
"2017italy","fmassa",0,0
"2017italy","dkvyat",0,0
"2017italy","kmagnussen",0,0
"2017singapore","svettel",0,0
"2017singapore","csainz",0,0
"2017singapore","jpalmer",0,0
"2017singapore","sperez",0,0
"2017singapore","dkvyat",0,0
"2017singapore","eocon",0,0
"2017singapore","rgrosjean",0,0
"2017singapore","kmagnussen",0,0
"2017singapore","fmassa",0,0
"2017singapore","lstroll",0,0
"2017singapore","pwehrlein",0,0
"2017singapore","mverstappen",0,0
"2017singapore","mericsson",0,0
"2017singapore","dricciardo",0,0
"2017singapore","kraikkonen",0,0
"2017singapore","lhamilton",0,0
"2017singapore","vbottas",0,0
"2017singapore","nhulkenberg",0,0
"2017singapore","falonso",0,0
"2017singapore","svandoorne",0,0
"2017singapore","agiovinazzi",0,0
"2017singapore","sgelael",0,0
"2017malaysia","lhamilton",0,0
"2017malaysia","falonso",0,1
"2017malaysia","fmassa",0,0
"2017malaysia","jpalmer",0,1
"2017malaysia","lstroll",0,0
"2017malaysia","csainz",0,1
"2017malaysia","pgasly",0,1
"2017malaysia","rgrosjean",0,1
"2017malaysia","kmagnussen",0,0
"2017malaysia","pwehrlein",0,1
"2017malaysia","mericsson",0,0
"2017malaysia","kraikkonen",0,0
"2017malaysia","svettel",0,1
"2017malaysia","mverstappen",0,0
"2017malaysia","dricciardo",0,1
"2017malaysia","vbottas",0,1
"2017malaysia","eocon",0,1
"2017malaysia","svandoorne",0,1
"2017malaysia","nhulkenberg",0,1
"2017malaysia","sperez",0,0
"2017malaysia","ssirotkin",0,0
"2017malaysia","cleclerc",0,0
"2017malaysia","agiovinazzi",0,0
"2017malaysia","sgelael",0,0
"2017japan","lhamilton",0,0
"2017japan","kraikkonen",0,0
"2017japan","nhulkenberg",1,1
"2017japan","kmagnussen",0,0
"2017japan","rgrosjean",0,0
"2017japan","pgasly",0,0
"2017japan","lstroll",0,0
"2017japan","mericsson",0,0
"2017japan","pwehrlein",0,1
"2017japan","jpalmer",0,1
"2017japan","csainz",0,0
"2017japan","svettel",0,0
"2017japan","falonso",0,1
"2017japan","dricciardo",0,0
"2017japan","mverstappen",0,0
"2017japan","eocon",0,0
"2017japan","vbottas",0,0
"2017japan","sperez",0,0
"2017japan","fmassa",0,1
"2017japan","svandoorne",0,1
"2017usa","lhamilton",0,0
"2017usa","fmassa",0,0
"2017usa","dkvyat",0,1
"2017usa","rgrosjean",0,1
"2017usa","mericsson",1,1
"2017usa","pwehrlein",1,1
"2017usa","lstroll",0,1
"2017usa","mverstappen",0,1
"2017usa","kmagnussen",0,1
"2017usa","nhulkenberg",1,1
"2017usa","bhartley",0,0
"2017usa","svettel",0,0
"2017usa","svandoorne",0,1
"2017usa","vbottas",0,1
"2017usa","dricciardo",0,0
"2017usa","kraikkonen",0,0
"2017usa","eocon",0,1
"2017usa","csainz",0,0
"2017usa","falonso",0,0
"2017usa","sperez",0,1
"2017usa","cleclerc",0,0
"2017usa","sgelael",0,0
"2017mexico","svettel",0,1
"2017mexico","fmassa",0,1
"2017mexico","lstroll",0,1
"2017mexico","mericsson",0,0
"2017mexico","pwehrlein",0,0
"2017mexico","kmagnussen",0,1
"2017mexico","rgrosjean",0,1
"2017mexico","dricciardo",0,0
"2017mexico","bhartley",0,1
"2017mexico","falonso",0,1
"2017mexico","svandoorne",0,1
"2017mexico","mverstappen",0,0
"2017mexico","pgasly",0,0
"2017mexico","lhamilton",0,1
"2017mexico","vbottas",0,0
"2017mexico","kraikkonen",0,1
"2017mexico","eocon",0,0
"2017mexico","nhulkenberg",0,0
"2017mexico","csainz",1,1
"2017mexico","sperez",0,0
"2017mexico","acelis",0,0
"2017mexico","cleclerc",0,0
"2017mexico","agiovinazzi",0,0
"2017mexico","sgelael",0,0
"2017brazil","vbottas",0,0
"2017brazil","eocon",0,0
"2017brazil","rgrosjean",1,1
"2017brazil","svandoorne",0,0
"2017brazil","kmagnussen",0,0
"2017brazil","dricciardo",0,1
"2017brazil","pwehrlein",0,1
"2017brazil","lstroll",0,1
"2017brazil","mericsson",0,1
"2017brazil","bhartley",0,0
"2017brazil","pgasly",0,0
"2017brazil","svettel",0,0
"2017brazil","lhamilton",0,1
"2017brazil","kraikkonen",0,0
"2017brazil","mverstappen",0,0
"2017brazil","sperez",0,1
"2017brazil","falonso",0,0
"2017brazil","nhulkenberg",0,1
"2017brazil","csainz",0,0
"2017brazil","fmassa",0,1
"2017brazil","cleclerc",0,0
"2017brazil","agiovinazzi",0,0
"2017brazil","grussell",0,0
"2017abudhabi","vbottas",0,0
"2017abudhabi","fmassa",0,0
"2017abudhabi","falonso",0,1
"2017abudhabi","csainz",0,1
"2017abudhabi","svandoorne",1,1
"2017abudhabi","kmagnussen",0,1
"2017abudhabi","lstroll",0,1
"2017abudhabi","rgrosjean",0,1
"2017abudhabi","pgasly",0,1
"2017abudhabi","pwehrlein",0,1
"2017abudhabi","mericsson",0,1
"2017abudhabi","lhamilton",0,0
"2017abudhabi","bhartley",0,0
"2017abudhabi","svettel",0,0
"2017abudhabi","dricciardo",0,0
"2017abudhabi","kraikkonen",0,0
"2017abudhabi","mverstappen",0,0
"2017abudhabi","nhulkenberg",0,0
"2017abudhabi","sperez",0,0
"2017abudhabi","eocon",0,0
"2017abudhabi","agiovinazzi",0,0
"2017abudhabi","grussell",0,0
"2018australia","lhamilton",0,1
"2018australia","falonso",0,0
"2018australia","svandoorne",0,0
"2018australia","sperez",0,0
"2018australia","lstroll",0,1
"2018australia","eocon",0,0
"2018australia","vbottas",0,1
"2018australia","bhartley",0,1
"2018australia","mericsson",0,1
"2018australia","cleclerc",0,1
"2018australia","ssirotkin",0,1
"2018australia","kraikkonen",0,0
"2018australia","pgasly",0,1
"2018australia","svettel",0,1
"2018australia","mverstappen",0,1
"2018australia","kmagnussen",0,0
"2018australia","rgrosjean",0,0
"2018australia","nhulkenberg",0,0
"2018australia","dricciardo",0,1
"2018australia","csainz",0,1
"2018bahrain","svettel",0,0
"2018bahrain","csainz",0,1
"2018bahrain","bhartley",0,1
"2018bahrain","sperez",0,1
"2018bahrain","falonso",0,0
"2018bahrain","svandoorne",0,0
"2018bahrain","mverstappen",0,0
"2018bahrain","rgrosjean",1,1
"2018bahrain","mericsson",0,0
"2018bahrain","ssirotkin",0,1
"2018bahrain","cleclerc",0,1
"2018bahrain","kraikkonen",0,1
"2018bahrain","lstroll",0,0
"2018bahrain","vbottas",0,0
"2018bahrain","dricciardo",0,0
"2018bahrain","pgasly",0,0
"2018bahrain","kmagnussen",0,0
"2018bahrain","nhulkenberg",0,1
"2018bahrain","eocon",0,0
"2018bahrain","lhamilton",0,0
"2018china","svettel",1,1
"2018china","rgrosjean",0,0
"2018china","kmagnussen",0,0
"2018china","eocon",0,0
"2018china","falonso",0,0
"2018china","svandoorne",0,1
"2018china","bhartley",0,1
"2018china","ssirotkin",0,1
"2018china","pgasly",1,1
"2018china","lstroll",0,1
"2018china","cleclerc",0,1
"2018china","kraikkonen",0,1
"2018china","mericsson",0,1
"2018china","vbottas",0,0
"2018china","lhamilton",0,0
"2018china","mverstappen",0,1
"2018china","dricciardo",0,0
"2018china","nhulkenberg",0,0
"2018china","sperez",0,0
"2018china","csainz",0,0
"2018azerbaijan","svettel",0,0
"2018azerbaijan","lstroll",0,1
"2018azerbaijan","ssirotkin",0,0
"2018azerbaijan","falonso",1,1
"2018azerbaijan","cleclerc",0,1
"2018azerbaijan","nhulkenberg",0,1
"2018azerbaijan","kmagnussen",1,1
"2018azerbaijan","svandoorne",0,1
"2018azerbaijan","pgasly",1,1
"2018azerbaijan","mericsson",1,1
"2018azerbaijan","bhartley",0,1
"2018azerbaijan","lhamilton",0,1
"2018azerbaijan","rgrosjean",0,1
"2018azerbaijan","vbottas",0,1
"2018azerbaijan","dricciardo",0,1
"2018azerbaijan","mverstappen",0,1
"2018azerbaijan","kraikkonen",0,1
"2018azerbaijan","eocon",0,0
"2018azerbaijan","sperez",0,1
"2018azerbaijan","csainz",0,1
"2018spain","lhamilton",0,0
"2018spain","rgrosjean",0,0
"2018spain","svandoorne",0,1
"2018spain","pgasly",0,0
"2018spain","eocon",0,0
"2018spain","cleclerc",0,1
"2018spain","sperez",1,1
"2018spain","nhulkenberg",0,0
"2018spain","mericsson",0,1
"2018spain","lstroll",0,0
"2018spain","ssirotkin",0,1
"2018spain","vbottas",0,0
"2018spain","bhartley",0,1
"2018spain","svettel",0,0
"2018spain","kraikkonen",1,1
"2018spain","mverstappen",0,0
"2018spain","dricciardo",0,0
"2018spain","kmagnussen",0,0
"2018spain","falonso",0,1
"2018spain","csainz",0,1
"2018spain","rkubica",0,0
"2018monaco","dricciardo",1,1
"2018monaco","pgasly",0,1
"2018monaco","nhulkenberg",0,1
"2018monaco","svandoorne",0,1
"2018monaco","ssirotkin",0,1
"2018monaco","cleclerc",1,1
"2018monaco","bhartley",0,1
"2018monaco","mericsson",0,1
"2018monaco","lstroll",1,1
"2018monaco","rgrosjean",0,1
"2018monaco","kmagnussen",0,1
"2018monaco","svettel",0,1
"2018monaco","mverstappen",0,1
"2018monaco","lhamilton",0,1
"2018monaco","kraikkonen",0,1
"2018monaco","vbottas",0,1
"2018monaco","eocon",0,1
"2018monaco","falonso",1,1
"2018monaco","csainz",0,1
"2018monaco","sperez",0,1
"2018canada","svettel",0,0
"2018canada","sperez",0,0
"2018canada","kmagnussen",0,1
"2018canada","bhartley",0,0
"2018canada","cleclerc",0,0
"2018canada","falonso",0,1
"2018canada","svandoorne",1,1
"2018canada","lstroll",0,0
"2018canada","ssirotkin",0,1
"2018canada","mericsson",0,1
"2018canada","pgasly",0,0
"2018canada","vbottas",0,0
"2018canada","rgrosjean",0,1
"2018canada","mverstappen",0,0
"2018canada","lhamilton",0,0
"2018canada","kraikkonen",0,0
"2018canada","dricciardo",0,0
"2018canada","nhulkenberg",0,1
"2018canada","eocon",0,1
"2018canada","csainz",0,0
"2018canada","nlatifi",0,0
"2018france","lhamilton",0,0
"2018france","rgrosjean",0,1
"2018france","eocon",0,0
"2018france","nhulkenberg",0,1
"2018france","sperez",0,1
"2018france","pgasly",0,0
"2018france","mericsson",0,1
"2018france","falonso",0,1
"2018france","svandoorne",0,1
"2018france","ssirotkin",0,1
"2018france","lstroll",1,1
"2018france","vbottas",1,1
"2018france","bhartley",0,1
"2018france","svettel",0,1
"2018france","mverstappen",0,0
"2018france","dricciardo",1,1
"2018france","kraikkonen",0,0
"2018france","csainz",1,1
"2018france","cleclerc",0,0
"2018france","kmagnussen",0,0
"2018austria","vbottas",0,0
"2018austria","nhulkenberg",0,0
"2018austria","eocon",0,0
"2018austria","pgasly",1,1
"2018austria","lstroll",0,0
"2018austria","svandoorne",0,0
"2018austria","sperez",0,1
"2018austria","ssirotkin",0,1
"2018austria","cleclerc",0,1
"2018austria","mericsson",0,1
"2018austria","bhartley",0,1
"2018austria","lhamilton",0,0
"2018austria","falonso",0,1
"2018austria","kraikkonen",0,0
"2018austria","mverstappen",0,0
"2018austria","rgrosjean",0,1
"2018austria","svettel",0,0
"2018austria","dricciardo",0,1
"2018austria","kmagnussen",0,0
"2018austria","csainz",0,1
"2018austria","rkubica",0,0
"2018greatbritain","lhamilton",0,1
"2018greatbritain","eocon",0,0
"2018greatbritain","nhulkenberg",0,0
"2018greatbritain","sperez",0,1
"2018greatbritain","falonso",0,0
"2018greatbritain","pgasly",0,0
"2018greatbritain","mericsson",0,0
"2018greatbritain","csainz",0,0
"2018greatbritain","svandoorne",0,1
"2018greatbritain","ssirotkin",0,1
"2018greatbritain","lstroll",0,0
"2018greatbritain","svettel",0,1
"2018greatbritain","bhartley",0,0
"2018greatbritain","kraikkonen",0,0
"2018greatbritain","vbottas",0,0
"2018greatbritain","mverstappen",0,0
"2018greatbritain","dricciardo",0,0
"2018greatbritain","kmagnussen",0,1
"2018greatbritain","rgrosjean",0,1
"2018greatbritain","cleclerc",0,0
"2018germany","svettel",0,0
"2018germany","sperez",0,0
"2018germany","falonso",0,1
"2018germany","ssirotkin",0,0
"2018germany","mericsson",0,0
"2018germany","lhamilton",0,1
"2018germany","eocon",0,0
"2018germany","bhartley",0,0
"2018germany","lstroll",0,0
"2018germany","svandoorne",0,1
"2018germany","dricciardo",0,1
"2018germany","vbottas",0,0
"2018germany","pgasly",0,1
"2018germany","kraikkonen",0,0
"2018germany","mverstappen",0,0
"2018germany","kmagnussen",0,1
"2018germany","rgrosjean",0,0
"2018germany","nhulkenberg",0,1
"2018germany","csainz",0,0
"2018germany","cleclerc",0,0
"2018germany","agiovinazzi",0,0
"2018germany","nlatifi",0,0
"2018hungary","lhamilton",0,0
"2018hungary","rgrosjean",0,1
"2018hungary","falonso",0,1
"2018hungary","dricciardo",1,1
"2018hungary","nhulkenberg",0,1
"2018hungary","mericsson",0,1
"2018hungary","svandoorne",0,1
"2018hungary","cleclerc",0,0
"2018hungary","eocon",0,1
"2018hungary","sperez",0,1
"2018hungary","ssirotkin",0,1
"2018hungary","vbottas",1,1
"2018hungary","lstroll",0,1
"2018hungary","kraikkonen",0,1
"2018hungary","svettel",0,1
"2018hungary","csainz",0,1
"2018hungary","pgasly",0,0
"2018hungary","mverstappen",0,0
"2018hungary","bhartley",0,1
"2018hungary","kmagnussen",0,1
"2018hungary","agiovinazzi",0,0
"2018belgium","lhamilton",0,1
"2018belgium","pgasly",0,0
"2018belgium","bhartley",0,1
"2018belgium","cleclerc",0,0
"2018belgium","mericsson",0,1
"2018belgium","falonso",0,0
"2018belgium","ssirotkin",0,0
"2018belgium","lstroll",0,0
"2018belgium","vbottas",0,1
"2018belgium","nhulkenberg",0,0
"2018belgium","csainz",0,0
"2018belgium","svettel",0,0
"2018belgium","svandoorne",0,1
"2018belgium","eocon",0,0
"2018belgium","sperez",0,0
"2018belgium","rgrosjean",0,0
"2018belgium","kraikkonen",1,1
"2018belgium","mverstappen",0,0
"2018belgium","dricciardo",1,1
"2018belgium","kmagnussen",0,0
"2018belgium","lnorris",0,0
"2018italy","kraikkonen",0,1
"2018italy","lstroll",0,0
"2018italy","kmagnussen",0,0
"2018italy","ssirotkin",0,0
"2018italy","falonso",0,0
"2018italy","sperez",0,0
"2018italy","cleclerc",0,0
"2018italy","bhartley",0,0
"2018italy","svandoorne",0,1
"2018italy","mericsson",0,1
"2018italy","dricciardo",0,1
"2018italy","svettel",0,1
"2018italy","nhulkenberg",0,0
"2018italy","lhamilton",0,1
"2018italy","vbottas",0,0
"2018italy","mverstappen",0,0
"2018italy","rgrosjean",0,0
"2018italy","csainz",0,0
"2018italy","eocon",0,0
"2018italy","pgasly",1,1
"2018italy","lnorris",0,0
"2018singapore","lhamilton",0,1
"2018singapore","nhulkenberg",0,1
"2018singapore","falonso",0,1
"2018singapore","csainz",0,1
"2018singapore","cleclerc",0,1
"2018singapore","mericsson",0,1
"2018singapore","pgasly",0,1
"2018singapore","kmagnussen",0,1
"2018singapore","bhartley",0,1
"2018singapore","svandoorne",0,1
"2018singapore","ssirotkin",1,1
"2018singapore","mverstappen",0,1
"2018singapore","lstroll",0,1
"2018singapore","svettel",0,1
"2018singapore","vbottas",0,1
"2018singapore","kraikkonen",0,1
"2018singapore","dricciardo",0,1
"2018singapore","sperez",1,1
"2018singapore","rgrosjean",0,1
"2018singapore","eocon",0,0
"2018russia","vbottas",0,0
"2018russia","mericsson",0,1
"2018russia","csainz",1,1
"2018russia","nhulkenberg",0,1
"2018russia","ssirotkin",0,1
"2018russia","lstroll",0,1
"2018russia","svandoorne",0,1
"2018russia","falonso",0,1
"2018russia","pgasly",1,1
"2018russia","dricciardo",1,1
"2018russia","mverstappen",0,1
"2018russia","lhamilton",0,0
"2018russia","bhartley",0,0
"2018russia","svettel",0,0
"2018russia","kraikkonen",0,0
"2018russia","kmagnussen",0,0
"2018russia","eocon",0,0
"2018russia","cleclerc",0,1
"2018russia","sperez",0,0
"2018russia","rgrosjean",0,1
"2018russia","agiovinazzi",0,0
"2018russia","nlatifi",0,0
"2018russia","lnorris",0,0
"2018russia","amarkelov",0,0
"2018japan","lhamilton",0,1
"2018japan","cleclerc",1,1
"2018japan","eocon",0,1
"2018japan","kmagnussen",0,0
"2018japan","csainz",0,0
"2018japan","lstroll",0,1
"2018japan","dricciardo",0,1
"2018japan","nhulkenberg",0,0
"2018japan","ssirotkin",0,1
"2018japan","falonso",0,1
"2018japan","svandoorne",0,1
"2018japan","vbottas",0,0
"2018japan","mericsson",0,1
"2018japan","mverstappen",0,0
"2018japan","kraikkonen",1,1
"2018japan","rgrosjean",0,0
"2018japan","bhartley",0,1
"2018japan","pgasly",0,1
"2018japan","svettel",1,1
"2018japan","sperez",0,1
"2018japan","lnorris",0,0
"2018usa","lhamilton",0,1
"2018usa","sperez",0,1
"2018usa","csainz",0,0
"2018usa","kmagnussen",0,1
"2018usa","falonso",0,0
"2018usa","ssirotkin",1,1
"2018usa","lstroll",0,1
"2018usa","mericsson",0,1
"2018usa","svandoorne",0,0
"2018usa","mverstappen",0,1
"2018usa","pgasly",1,1
"2018usa","kraikkonen",0,1
"2018usa","bhartley",0,1
"2018usa","vbottas",0,1
"2018usa","dricciardo",0,0
"2018usa","svettel",0,1
"2018usa","eocon",0,1
"2018usa","nhulkenberg",0,1
"2018usa","rgrosjean",1,1
"2018usa","cleclerc",1,1
"2018usa","sgelael",0,0
"2018usa","lnorris",0,0
"2018mexico","dricciardo",0,1
"2018mexico","mericsson",0,1
"2018mexico","eocon",0,1
"2018mexico","falonso",0,0
"2018mexico","sperez",0,1
"2018mexico","bhartley",1,1
"2018mexico","svandoorne",0,1
"2018mexico","kmagnussen",0,1
"2018mexico","lstroll",0,1
"2018mexico","rgrosjean",0,1
"2018mexico","ssirotkin",0,1
"2018mexico","mverstappen",0,0
"2018mexico","pgasly",0,1
"2018mexico","lhamilton",0,1
"2018mexico","svettel",0,1
"2018mexico","vbottas",0,1
"2018mexico","kraikkonen",0,1
"2018mexico","nhulkenberg",0,1
"2018mexico","csainz",0,1
"2018mexico","cleclerc",0,1
"2018mexico","agiovinazzi",0,0
"2018mexico","nlatifi",0,0
"2018mexico","lnorris",0,0
"2018brazil","lhamilton",0,1
"2018brazil","kmagnussen",0,1
"2018brazil","dricciardo",0,1
"2018brazil","sperez",0,1
"2018brazil","nhulkenberg",0,1
"2018brazil","ssirotkin",0,1
"2018brazil","csainz",0,1
"2018brazil","bhartley",0,1
"2018brazil","falonso",0,1
"2018brazil","eocon",0,1
"2018brazil","lstroll",0,1
"2018brazil","svettel",1,1
"2018brazil","svandoorne",0,1
"2018brazil","vbottas",0,0
"2018brazil","kraikkonen",0,0
"2018brazil","mverstappen",0,0
"2018brazil","mericsson",1,1
"2018brazil","cleclerc",0,0
"2018brazil","rgrosjean",0,0
"2018brazil","pgasly",0,1
"2018brazil","agiovinazzi",0,0
"2018brazil","nlatifi",0,0
"2018brazil","lnorris",0,0
"2018abudhabi","lhamilton",0,0
"2018abudhabi","nhulkenberg",0,0
"2018abudhabi","csainz",0,1
"2018abudhabi","mericsson",0,0
"2018abudhabi","kmagnussen",0,1
"2018abudhabi","sperez",0,0
"2018abudhabi","falonso",0,1
"2018abudhabi","bhartley",0,0
"2018abudhabi","pgasly",0,1
"2018abudhabi","svandoorne",0,1
"2018abudhabi","ssirotkin",0,0
"2018abudhabi","vbottas",0,0
"2018abudhabi","lstroll",0,0
"2018abudhabi","svettel",0,0
"2018abudhabi","kraikkonen",0,0
"2018abudhabi","dricciardo",0,1
"2018abudhabi","mverstappen",0,1
"2018abudhabi","rgrosjean",0,1
"2018abudhabi","cleclerc",0,1
"2018abudhabi","eocon",0,1
"2018abudhabi","rkubica",0,0
"2018abudhabi","agiovinazzi",0,0
